loss_generator,loss_discriminator
0.037240,0.645646
0.037684,1.062482
0.041089,0.051208
0.031775,0.154294
0.035767,0.093063
0.034682,0.083390
0.041166,0.012456
0.034133,0.105006
0.038587,0.080136
0.040803,0.016707
0.038075,0.100940
0.037456,0.028528
0.043351,0.010883
0.041309,0.021853
0.036685,0.148620
0.039807,0.050038
0.036133,0.119858
0.040662,0.007387
0.039189,0.054379
0.036651,0.023250
0.032810,0.119154
0.030320,0.532395
0.039149,0.135467
0.038058,0.770190
0.036695,0.129019
0.030488,0.313495
0.042710,0.113034
0.040653,0.063476
0.040294,0.028387
0.042537,0.101137
0.038566,0.067407
0.043406,0.010678
0.032670,1.249990
0.039620,0.046232
0.036527,0.183513
0.041974,0.675753
0.038278,1.181134
0.037702,0.941304
0.045005,0.182274
0.041063,2.648566
0.042781,0.167667
0.036266,0.627301
0.043949,0.721117
0.034943,0.787340
0.037710,0.329399
0.037273,0.177060
0.042650,0.120638
0.047599,0.264165
0.046589,0.042918
0.036987,4.079934
0.043259,0.166185
0.047129,0.013815
0.046616,0.260115
0.047263,0.072540
0.039882,0.033217
0.039745,0.228702
0.044695,0.029805
0.041879,0.055086
0.039325,0.035614
0.036581,1.143130
0.040661,0.419711
0.036697,0.339534
0.044850,0.015696
0.043256,0.354099
0.044199,0.120521
0.042039,1.078528
0.050389,0.120781
0.043290,0.855591
0.046815,0.423550
0.042334,1.526911
0.038559,2.535898
0.042051,0.006243
0.042409,0.516008
0.035259,1.114966
0.028007,0.115801
0.043762,0.181918
0.041050,0.007611
0.037826,0.023291
0.028231,0.274970
0.032093,0.027225
0.047625,0.054748
0.038679,0.013095
0.037889,0.009536
0.041540,0.008766
0.034970,0.038664
0.042614,0.006336
0.041604,0.005990
0.035250,0.033744
0.022360,2.061050
0.034616,0.098192
0.038859,0.155687
0.026029,0.087687
0.031617,0.098333
0.034712,0.448172
0.031717,0.689776
0.044974,0.853695
0.035333,0.024915
0.036240,0.027896
0.037121,0.019336
0.046141,0.005577
0.040228,0.056935
0.040083,0.338512
0.039069,0.730909
0.042807,0.070039
0.043747,0.004540
0.039526,0.025150
0.036025,0.605193
0.033412,0.137929
0.040244,0.004498
0.041783,0.000961
0.037714,0.001723
0.036102,0.001890
0.027122,0.098225
0.034184,0.007780
0.033206,0.004171
0.032718,0.014337
0.040436,0.642928
0.028216,0.096464
0.033000,0.040514
0.026183,0.028015
0.032384,2.384466
0.040769,0.466282
0.036405,0.012440
0.041083,0.003211
0.036150,0.110581
0.041310,0.018572
0.047042,0.013113
0.037613,1.068370
0.037622,1.082314
0.042890,0.008318
0.039878,0.006183
0.038855,0.006007
0.042209,0.002113
0.038165,0.003737
0.032602,0.117137
0.042213,0.001491
0.030628,0.007082
0.033220,0.012438
0.029941,0.014326
0.035488,0.006959
0.035080,0.033734
0.037028,0.007128
0.037386,0.068565
0.031518,0.525714
0.039673,0.230396
0.035978,0.170454
0.033025,0.183696
0.034797,0.028393
0.039666,0.020294
0.037661,0.021398
0.038758,0.027973
0.042474,0.007091
0.045364,0.024729
0.045203,0.006930
0.037231,0.295484
0.039347,0.093267
0.040261,0.004860
0.038564,0.020312
0.036354,0.197020
0.047477,0.008434
0.032895,0.784532
0.035207,0.171402
0.041829,0.701948
0.038444,0.287809
0.031816,0.311958
0.035408,0.350529
0.042793,0.048711
0.039571,0.773480
0.042836,0.129987
0.044674,0.817914
0.047868,0.311612
0.052812,0.071452
0.045856,4.136686
0.054149,0.010621
0.048142,0.049266
0.035394,5.261261
0.036569,2.155165
0.036253,1.480987
0.036114,0.104244
0.037832,0.041459
0.045764,0.044498
0.039744,0.053212
0.044419,0.237768
0.043184,0.016649
0.036515,0.039604
0.035535,0.362048
0.041430,0.013468
0.040975,0.016543
0.042574,0.019463
0.038946,0.024105
0.037065,0.024742
0.034875,0.026517
0.042612,0.025924
0.032806,0.022610
0.039259,0.069769
0.031039,0.078520
0.037902,0.078016
0.041922,0.145561
0.033190,0.177364
0.028834,2.172490
0.025703,2.450014
0.033957,0.749075
0.031782,0.802113
0.042873,1.169410
0.043139,0.517717
0.035775,0.192705
0.035434,0.465040
0.038749,0.277888
0.038159,0.358532
0.039957,0.125583
0.033279,1.527050
